year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,DATE
2015,4,15,2.5913,5.5903,2.3765,2015-04-15
2015,4,16,5.5325,5.6618,7.6306,2015-04-16
2015,4,17,0.7661,5.311,0.3986,2015-04-17
2015,4,18,2.8056,5.2807,0.3338,2015-04-18
2015,4,19,3.8088,4.9495,1.9154,2015-04-19
2015,4,20,2.2378,5.0878,1.1914,2015-04-20
2015,4,21,3.5962,5.0515,1.7803,2015-04-21
2015,4,22,5.3806,5.4178,7.4472,2015-04-22
2015,4,23,5.3789,5.4727,7.8482,2015-04-23
2015,4,24,5.1377,5.2891,6.5023,2015-04-24
2015,4,25,5.2579,5.5118,6.9257,2015-04-25
2015,4,26,5.4014,5.4158,8.2068,2015-04-26
2015,4,27,4.4057,5.0923,3.8784,2015-04-27
2015,4,28,4.6754,5.2102,6.1308,2015-04-28
2015,4,29,5.2044,5.2171,7.7186,2015-04-29
2015,4,30,4.8744,5.0796,6.493,2015-04-30
2015,5,1,4.7074,4.9862,5.7756,2015-05-01
2015,5,2,4.7762,4.9519,6.3782,2015-05-02
2015,5,3,1.8118,4.5773,0.8474,2015-05-03
2015,5,4,5.2939,5.347,8.5368,2015-05-04
2015,5,5,5.1463,5.2121,7.8456,2015-05-05
2015,5,6,4.7923,5.0825,6.2906,2015-05-06
2015,5,7,4.1647,4.9757,4.1671,2015-05-07
2015,5,8,3.2784,4.7177,2.2474,2015-05-08
2015,5,9,2.2829,4.2329,0.7963,2015-05-09
2015,5,10,1.9898,4.4395,0.9362,2015-05-10
2015,5,11,3.9374,4.7297,4.5211,2015-05-11
2015,5,12,4.1052,4.7515,5.3364,2015-05-12
2015,5,13,3.9521,4.488,3.9103,2015-05-13
2015,5,14,2.299,4.4174,1.2163,2015-05-14
2015,5,15,1.4014,4.405,0.7186,2015-05-15
2015,5,16,3.5302,4.2893,3.2167,2015-05-16
2015,5,17,1.8065,4.1119,0.2698,2015-05-17
2015,5,18,3.7025,4.2101,3.7522,2015-05-18
2015,5,19,4.2341,4.4858,6.3456,2015-05-19
2015,5,20,4.4165,4.4875,6.8239,2015-05-20
2015,5,21,4.2036,4.3402,6.1454,2015-05-21
2015,5,22,1.6706,4.039,0.3372,2015-05-22
2015,5,23,2.7127,4.061,1.2204,2015-05-23
2015,5,24,1.668,3.8527,0.3866,2015-05-24
2015,5,25,1.3999,3.823,0.4637,2015-05-25
2015,5,26,1.3346,3.7906,0.2268,2015-05-26
2015,5,27,1.6049,3.8551,0.2578,2015-05-27
2015,5,28,3.8822,4.3229,5.0657,2015-05-28
2015,5,29,2.9155,4.315,1.045,2015-05-29
2015,5,30,2.4557,4.1242,0.5215,2015-05-30
2015,5,31,2.8699,4.1681,3.1126,2015-05-31
2015,6,1,3.4519,4.1702,4.7234,2015-06-01
2015,6,2,2.4418,3.6696,1.8168,2015-06-02
2015,6,3,2.7751,3.5064,1.8682,2015-06-03
2015,6,4,2.5572,3.7553,1.9747,2015-06-04
2015,6,5,3.7742,3.9614,5.3345,2015-06-05
2015,6,6,3.7934,4.1078,6.1942,2015-06-06
2015,6,7,4.0195,4.0286,6.5954,2015-06-07
2015,6,8,3.491,3.9468,4.6682,2015-06-08
2015,6,9,3.1733,3.9569,3.6958,2015-06-09
2015,6,10,2.9978,3.7798,2.6693,2015-06-10
2015,6,11,1.092,3.4123,0.2261,2015-06-11
2015,6,12,3.8861,3.9713,5.8776,2015-06-12
2015,6,13,1.374,3.7385,0.5318,2015-06-13
2015,6,14,1.3308,3.8105,0.5028,2015-06-14
2015,6,15,4.3942,4.4165,8.0426,2015-06-15
2015,6,16,3.6667,4.1918,5.9563,2015-06-16
2015,6,17,0.8822,3.1109,0.2064,2015-06-17
2015,6,18,2.7497,4.0656,2.9258,2015-06-18
2015,6,19,4.4417,4.4546,8.0724,2015-06-19
2015,6,20,2.8061,3.8474,3.3118,2015-06-20
2015,6,21,3.0612,3.7145,3.145,2015-06-21
2015,6,22,3.275,3.7414,4.2014,2015-06-22
2015,6,23,1.8972,3.6271,0.5131,2015-06-23
2015,6,24,1.9601,3.8549,1.3874,2015-06-24
2015,6,25,3.8868,3.8959,6.0516,2015-06-25
2015,6,26,3.6754,3.8014,5.3028,2015-06-26
2015,6,27,3.3607,3.797,3.3293,2015-06-27
2015,6,28,1.3802,3.6408,0.4486,2015-06-28
2015,6,29,1.601,3.5599,0.7085,2015-06-29
2015,6,30,1.9466,3.7212,1.3274,2015-06-30
2015,7,1,3.168,4.0068,3.917,2015-07-01
2015,7,2,0.8892,2.9671,0.1087,2015-07-02
2015,7,3,2.5147,3.8446,2.3707,2015-07-03
2015,7,4,3.2743,4.2972,1.7275,2015-07-04
2015,7,5,3.7078,4.2041,4.1381,2015-07-05
2015,7,6,0.822,3.4027,0.0926,2015-07-06
2015,7,7,1.1237,3.5292,0.0317,2015-07-07
2015,7,8,1.075,3.8786,0.2945,2015-07-08
2015,7,9,3.2678,3.9655,3.0581,2015-07-09
2015,7,10,2.2874,3.714,1.5055,2015-07-10
2015,7,11,2.7636,3.7757,2.4396,2015-07-11
2015,7,12,2.8462,3.8141,3.078,2015-07-12
2015,7,13,1.9567,3.5935,0.1265,2015-07-13
2015,7,14,1.1237,3.8242,0.1145,2015-07-14
2015,7,15,2.3964,4.2137,0.469,2015-07-15
2015,7,16,2.2262,4.0488,2.7936,2015-07-16
2015,7,17,3.5026,4.1856,3.756,2015-07-17
2015,7,18,3.2105,4.0058,4.2055,2015-07-18
2015,7,19,3.8791,4.1314,5.5176,2015-07-19
2015,7,20,0.7397,3.7649,0.18,2015-07-20
2015,7,21,4.4995,4.7155,7.0582,2015-07-21
2015,7,22,4.5518,4.5881,7.0363,2015-07-22
2015,7,23,1.0356,3.9713,0.1795,2015-07-23
2015,7,24,3.4942,4.4887,4.0831,2015-07-24
2015,7,25,4.2338,4.4983,5.5766,2015-07-25
2015,7,26,4.6301,4.7064,7.3082,2015-07-26
2015,7,27,4.1386,4.457,5.9782,2015-07-27
2015,7,28,3.9254,4.3992,5.1274,2015-07-28
2015,7,29,4.235,4.3922,5.9237,2015-07-29
2015,7,30,4.5048,4.5415,6.7291,2015-07-30
2015,7,31,4.4004,4.434,6.2004,2015-07-31
2015,8,1,3.5772,4.355,3.5789,2015-08-01
2015,8,2,4.525,4.5866,6.5016,2015-08-02
2015,8,3,3.9137,4.452,4.2545,2015-08-03
2015,8,4,3.4433,4.2468,3.3127,2015-08-04
2015,8,5,4.1153,4.399,4.9716,2015-08-05
2015,8,6,4.1842,4.4851,4.5756,2015-08-06
2015,8,7,3.9674,4.4868,4.6598,2015-08-07
2015,8,8,4.4664,4.5449,5.7142,2015-08-08
2015,8,9,4.7417,4.7957,6.6389,2015-08-09
2015,8,10,1.0318,4.2026,0.0708,2015-08-10
2015,8,11,2.9642,4.4482,0.8945,2015-08-11
2015,8,12,4.0121,4.6459,3.6768,2015-08-12
2015,8,13,1.9774,4.3075,0.3607,2015-08-13
2015,8,14,1.7923,4.4513,0.0535,2015-08-14
2015,8,15,1.5701,4.8218,0.63,2015-08-15
2015,8,16,2.3261,4.4978,0.265,2015-08-16
2015,8,17,2.1413,4.5991,0.2861,2015-08-17
2015,8,18,4.7748,5.1319,5.2058,2015-08-18
2015,8,19,5.3323,5.5327,7.9469,2015-08-19
2015,8,20,2.8841,5.3446,1.4155,2015-08-20
2015,8,21,5.4276,5.4329,7.8206,2015-08-21
2015,8,22,3.0408,4.6423,0.6996,2015-08-22
2015,8,23,2.6563,4.6373,0.2575,2015-08-23
2015,8,24,2.4382,4.9889,1.1467,2015-08-24
2015,8,25,4.3771,5.1221,3.9314,2015-08-25
2015,8,26,3.5074,4.3104,1.554,2015-08-26
2015,8,27,5.5486,5.7758,7.2485,2015-08-27
2015,8,28,5.8442,5.8824,8.3398,2015-08-28
2015,8,29,5.617,5.845,7.3438,2015-08-29
2015,8,30,5.7461,5.7989,7.7302,2015-08-30
2015,8,31,5.6316,5.6794,7.3068,2015-08-31
2015,9,1,4.0975,5.1067,3.3691,2015-09-01
2015,9,2,3.6439,5.2205,2.4223,2015-09-02
2015,9,3,2.9093,4.895,1.1578,2015-09-03
2015,9,4,6.0329,6.0398,8.0606,2015-09-04
2015,9,5,6.0742,6.1603,8.0707,2015-09-05
2015,9,6,6.1234,6.1625,8.2567,2015-09-06
2015,9,7,2.341,5.5008,0.8806,2015-09-07
2015,9,8,5.7245,5.9417,6.2762,2015-09-08
2015,9,9,5.963,6.2544,7.3814,2015-09-09
2015,9,10,3.7711,5.6813,2.527,2015-09-10
2015,9,11,6.1133,6.6386,7.1194,2015-09-11
2015,9,12,6.4128,6.7798,7.7566,2015-09-12
2015,9,13,6.9307,6.9434,9.7534,2015-09-13
2015,9,14,6.7632,6.7776,9.3086,2015-09-14
2015,9,15,5.5615,5.9011,5.6599,2015-09-15
2015,9,16,5.4922,5.6712,4.7942,2015-09-16
2015,9,17,5.5954,5.8538,5.1672,2015-09-17
2015,9,18,5.2418,5.5464,4.2554,2015-09-18
2015,9,19,4.752,5.159,2.8378,2015-09-19
2015,9,20,4.4825,5.3028,3.0247,2015-09-20
2015,9,21,4.8286,5.2267,3.3305,2015-09-21
2015,9,22,4.427,4.8307,2.2145,2015-09-22
2015,9,23,4.404,4.7489,2.3369,2015-09-23
2015,9,24,3.3526,5.3179,1.0034,2015-09-24
2015,9,25,1.7746,5.7883,0.0533,2015-09-25
2015,9,26,1.5456,5.9028,0.3077,2015-09-26
2015,9,27,4.0387,6.5767,2.2651,2015-09-27
2015,9,28,7.1117,7.1942,9.0749,2015-09-28
2015,9,29,3.6122,6.6432,2.1502,2015-09-29
2015,9,30,5.8176,6.7332,4.669,2015-09-30
2015,10,1,6.4001,6.6866,6.3809,2015-10-01
2015,10,2,2.8548,6.3029,0.4728,2015-10-02
2015,10,3,1.135,6.6878,0.0569,2015-10-03
2015,10,4,7.0188,7.1393,8.4072,2015-10-04
2015,10,5,5.5814,6.8215,4.2878,2015-10-05
2015,10,6,6.4704,6.851,5.6674,2015-10-06
2015,10,7,6.4543,6.6089,6.1692,2015-10-07
2015,10,8,4.4746,6.1258,1.4734,2015-10-08
2015,10,9,0.9866,6.7754,0.0427,2015-10-09
2015,10,10,2.3798,7.3296,0.5018,2015-10-10
2015,10,11,2.5781,7.2067,0.5287,2015-10-11
2015,10,12,3.7702,7.5893,2.621,2015-10-12
2015,10,13,3.3871,7.4527,2.16,2015-10-13
2015,10,14,7.0661,7.278,7.5883,2015-10-14
2015,10,15,6.2138,7.0757,5.4178,2015-10-15
2015,10,16,5.904,7.0188,4.4222,2015-10-16
2015,10,17,6.4202,7.0793,4.8734,2015-10-17
2015,10,18,5.7922,6.8976,2.784,2015-10-18
2015,10,19,6.402,6.955,5.0023,2015-10-19
2015,10,20,6.2782,6.7469,4.2216,2015-10-20
2015,10,21,4.9106,7.0092,2.129,2015-10-21
2015,10,22,6.8806,6.9838,5.8279,2015-10-22
2015,10,23,6.5462,7.3702,5.3222,2015-10-23
2015,10,24,5.748,6.9269,4.0973,2015-10-24
2015,10,25,3.0869,6.3283,0.397,2015-10-25
2015,10,26,1.7009,6.504,0.3674,2015-10-26
2015,10,27,2.9765,7.1846,1.4573,2015-10-27
2015,10,28,7.4021,7.8365,7.7438,2015-10-28
2015,10,29,7.2257,7.9042,7.6181,2015-10-29
2015,10,30,1.0198,7.3217,0.193,2015-10-30
2015,10,31,5.6765,7.8079,4.7659,2015-10-31
2015,11,1,4.1215,7.6087,1.1362,2015-11-01
2015,11,2,3.629,7.5912,0.8654,2015-11-02
2015,11,3,3.5062,7.5331,1.4076,2015-11-03
2015,11,4,2.615,7.127,0.0718,2015-11-04
2015,11,5,4.0625,7.9632,1.1964,2015-11-05
2015,11,6,7.3435,8.346,7.1083,2015-11-06
2015,11,7,4.2247,8.1487,2.1473,2015-11-07
2015,11,8,2.9786,8.027,1.6709,2015-11-08
2015,11,9,7.9608,8.004,8.8198,2015-11-09
2015,11,10,7.4736,7.788,6.7632,2015-11-10
2015,11,11,3.6341,7.5523,0.8076,2015-11-11
2015,11,12,7.2218,7.5139,5.8354,2015-11-12
2015,11,13,7.1376,7.8746,5.4845,2015-11-13
2015,11,14,7.4146,8.2128,6.6302,2015-11-14
2015,11,15,6.4327,7.902,3.9996,2015-11-15
2015,11,16,3.4709,7.452,2.0263,2015-11-16
2015,11,17,7.1134,7.9128,5.7658,2015-11-17
2015,11,18,4.4976,7.9255,1.0769,2015-11-18
2015,11,19,5.663,7.4258,3.1114,2015-11-19
2015,11,20,6.6826,8.6429,5.3203,2015-11-20
2015,11,21,8.1938,8.6998,8.1535,2015-11-21
2015,11,22,6.7946,8.4876,5.3834,2015-11-22
2015,11,23,4.2322,7.9248,0.714,2015-11-23
2015,11,24,7.1472,7.9858,5.7211,2015-11-24
2015,11,25,6.2594,7.919,3.9991,2015-11-25
2015,11,26,4.2518,7.7083,1.357,2015-11-26
2015,11,27,5.4077,7.8007,1.3142,2015-11-27
2015,11,28,3.4426,7.931,0.9048,2015-11-28
2015,11,29,3.0578,8.2546,0.1546,2015-11-29
2015,11,30,5.7511,8.3179,2.9722,2015-11-30
2015,12,1,3.7558,7.6306,1.2576,2015-12-01
2015,12,2,2.7266,7.5166,0.3499,2015-12-02
2015,12,3,5.9448,7.7676,3.2878,2015-12-03
2015,12,4,2.6549,8.0417,0.4018,2015-12-04
2015,12,5,3.0744,8.1173,0.0631,2015-12-05
2015,12,6,8.1432,8.5706,7.963,2015-12-06
2015,12,7,8.819,8.9002,10.3205,2015-12-07
2015,12,8,8.1701,8.5747,7.5598,2015-12-08
2015,12,9,6.2806,8.1682,4.6224,2015-12-09
2015,12,10,5.5608,8.3174,2.3306,2015-12-10
2015,12,11,7.1066,8.2498,5.9611,2015-12-11
2015,12,12,7.4856,7.9738,5.731,2015-12-12
2015,12,13,5.8975,8.1806,3.2014,2015-12-13
2015,12,14,7.0589,7.8106,5.0707,2015-12-14
2015,12,15,5.2889,8.0095,1.1681,2015-12-15
2015,12,16,7.1383,8.2798,6.1483,2015-12-16
2015,12,17,8.2913,8.412,8.5162,2015-12-17
2015,12,18,6.7231,8.3206,4.8946,2015-12-18
2015,12,19,1.6085,8.1648,0.4846,2015-12-19
2015,12,20,4.4729,8.0486,2.8195,2015-12-20
2015,12,21,6.8988,7.4626,4.434,2015-12-21
2015,12,22,7.9476,8.297,7.4724,2015-12-22
2015,12,23,6.9569,7.9891,5.2654,2015-12-23
2015,12,24,3.6934,8.1617,2.2966,2015-12-24
2015,12,25,5.287,8.0609,0.9192,2015-12-25
2015,12,26,5.1386,7.8996,1.423,2015-12-26
2015,12,27,4.0898,7.9817,0.8218,2015-12-27
2015,12,28,5.539,8.0407,2.3474,2015-12-28
2015,12,29,4.5598,7.9166,1.3027,2015-12-29
2015,12,30,7.627,8.2543,6.654,2015-12-30
2015,12,31,6.9055,8.2073,5.4432,2015-12-31
2016,1,1,6.6938,8.431,4.9003,2016-01-01
2016,1,2,7.2286,8.5219,5.2975,2016-01-02
2016,1,3,7.4851,8.3304,5.735,2016-01-03
2016,1,4,2.7122,7.9308,0.1745,2016-01-04
2016,1,5,5.005,7.8029,2.1895,2016-01-05
2016,1,6,5.5949,8.1026,0.8554,2016-01-06
2016,1,7,7.0762,8.1521,5.9107,2016-01-07
2016,1,8,5.112,8.0328,3.4915,2016-01-08
2016,1,9,6.3965,8.0426,2.9208,2016-01-09
2016,1,10,6.4346,8.13,5.3575,2016-01-10
2016,1,11,8.4434,8.5673,9.6156,2016-01-11
2016,1,12,8.2721,8.562,8.6318,2016-01-12
2016,1,13,6.3569,8.1557,4.1268,2016-01-13
2016,1,14,7.807,8.2675,7.0298,2016-01-14
2016,1,15,7.715,8.4641,8.153,2016-01-15
2016,1,16,8.4955,8.6827,9.9312,2016-01-16
2016,1,17,8.2073,8.5226,8.8046,2016-01-17
2016,1,18,7.0783,8.4895,6.9986,2016-01-18
2016,1,19,8.7156,8.7665,10.7095,2016-01-19
2016,1,20,8.6911,8.7583,10.4033,2016-01-20
2016,1,21,8.5481,8.6443,9.9218,2016-01-21
2016,1,22,8.2735,8.4871,8.7701,2016-01-22
2016,1,23,8.5394,8.6381,10.3135,2016-01-23
2016,1,24,8.6774,8.7377,10.5516,2016-01-24
2016,1,25,6.7464,8.2435,6.4452,2016-01-25
2016,1,26,0.6806,7.8319,0.2138,2016-01-26
2016,1,27,4.9788,8.4818,2.9662,2016-01-27
2016,1,28,7.4407,8.2176,7.301,2016-01-28
2016,1,29,7.6349,8.0623,7.1021,2016-01-29
2016,1,30,2.6566,7.8691,0.1344,2016-01-30
2016,1,31,4.7858,7.8084,1.0073,2016-01-31
2016,2,1,5.6978,8.1365,3.1574,2016-02-01
2016,2,2,3.3089,7.9452,0.1164,2016-02-02
2016,2,3,2.6426,7.685,0.6886,2016-02-03
2016,2,4,6.0665,7.8569,4.5139,2016-02-04
2016,2,5,6.438,7.697,4.6826,2016-02-05
2016,2,6,4.7558,7.8276,1.8924,2016-02-06
2016,2,7,7.5192,7.8286,7.519,2016-02-07
2016,2,8,7.1825,7.7926,5.79,2016-02-08
2016,2,9,6.299,7.698,3.2038,2016-02-09
2016,2,10,3.6463,7.429,0.2851,2016-02-10
2016,2,11,5.322,7.5305,1.9637,2016-02-11
2016,2,12,7.0718,7.7638,6.822,2016-02-12
2016,2,13,7.6742,7.8696,8.5706,2016-02-13
2016,2,14,6.0482,7.5994,3.4476,2016-02-14
2016,2,15,6.864,7.6063,5.5802,2016-02-15
2016,2,16,4.7405,7.6082,2.867,2016-02-16
2016,2,17,7.6313,7.7374,8.443,2016-02-17
2016,2,18,7.0898,7.5607,6.5832,2016-02-18
2016,2,19,7.29,7.6594,7.4167,2016-02-19
2016,2,20,3.869,7.2936,0.9262,2016-02-20
2016,2,21,6.0912,7.3975,4.1666,2016-02-21
2016,2,22,6.2458,7.465,5.5555,2016-02-22
2016,2,23,5.8598,7.3927,4.8538,2016-02-23
2016,2,24,5.9318,7.5473,4.6704,2016-02-24
2016,2,25,6.8976,7.4496,6.8386,2016-02-25
2016,2,26,7.0567,7.4748,7.5334,2016-02-26
2016,2,27,2.1643,7.2334,0.6096,2016-02-27
2016,2,28,6.2237,7.3937,5.6021,2016-02-28
2016,2,29,6.659,7.4354,7.087,2016-02-29
2016,3,1,1.8276,7.0613,0.4812,2016-03-01
2016,3,2,4.7611,7.2744,3.0686,2016-03-02
2016,3,3,5.891,7.4414,4.3574,2016-03-03
2016,3,4,6.8102,7.4712,6.7466,2016-03-04
2016,3,5,6.9182,7.3702,6.8275,2016-03-05
2016,3,6,6.4584,7.1611,5.6285,2016-03-06
2016,3,7,7.0944,7.2744,8.1166,2016-03-07
2016,3,8,3.2743,6.7925,0.6185,2016-03-08
2016,3,9,1.4712,6.7306,0.1632,2016-03-09
2016,3,10,5.333,6.9535,4.819,2016-03-10
2016,3,11,7.093,7.29,7.8221,2016-03-11
2016,3,12,6.2326,7.1213,6.3403,2016-03-12
2016,3,13,5.5402,6.9259,4.1534,2016-03-13
2016,3,14,6.7042,6.953,7.5766,2016-03-14
2016,3,15,6.7438,6.9936,7.71,2016-03-15
2016,3,16,6.8453,6.9482,8.3122,2016-03-16
2016,3,17,6.8698,6.9682,8.6064,2016-03-17
2016,3,18,6.7951,6.894,8.5001,2016-03-18
2016,3,19,2.2318,6.5729,0.0696,2016-03-19
2016,3,20,4.5811,6.3113,3.1152,2016-03-20
2016,3,21,3.4678,6.198,1.2012,2016-03-21
2016,3,22,3.1882,6.4663,0.5191,2016-03-22
2016,3,23,4.3728,6.515,3.4646,2016-03-23
2016,3,24,1.1839,5.9875,0.317,2016-03-24
2016,3,25,2.8901,6.1668,1.4645,2016-03-25
2016,3,26,3.7726,6.6115,2.1571,2016-03-26
2016,3,27,6.5777,6.6137,8.6645,2016-03-27
2016,3,28,6.5105,6.5515,8.5774,2016-03-28
2016,3,29,6.1745,6.4421,7.061,2016-03-29
2016,3,30,5.5838,6.2448,5.5944,2016-03-30
2016,3,31,3.3936,6.1536,0.2666,2016-03-31
2016,4,1,6.217,6.241,8.5834,2016-04-01
2016,4,2,6.0029,6.2102,7.8864,2016-04-02
2016,4,3,4.9181,6.0166,3.7368,2016-04-03
2016,4,4,5.9719,6.0288,7.6721,2016-04-04
2016,4,5,5.8279,5.9455,7.4962,2016-04-05
2016,4,6,5.6417,5.8992,7.0786,2016-04-06
2016,4,7,5.795,5.8699,7.8365,2016-04-07
2016,4,8,5.3441,5.7043,6.4152,2016-04-08
2016,4,9,1.5286,5.5615,0.3967,2016-04-09
2016,4,10,1.2214,5.4958,0.1423,2016-04-10
2016,4,11,3.7584,5.4965,2.5759,2016-04-11
2016,4,12,4.3966,5.4127,3.4183,2016-04-12
2016,4,13,3.7946,5.0904,1.542,2016-04-13
2016,4,14,5.1854,5.5354,6.2254,2016-04-14
2016,4,15,5.5548,5.568,7.8386,2016-04-15
2016,4,16,5.447,5.5188,7.638,2016-04-16
2016,4,17,5.4516,5.4835,7.3658,2016-04-17
2016,4,18,5.2301,5.4089,6.9466,2016-04-18
2016,4,19,5.359,5.4612,7.1717,2016-04-19
2016,4,20,5.1372,5.3465,6.3569,2016-04-20
2016,4,21,1.687,4.981,0.4723,2016-04-21
2016,4,22,1.8118,5.179,0.6238,2016-04-22
2016,4,23,5.118,5.237,7.0519,2016-04-23
2016,4,24,3.985,5.0904,4.8866,2016-04-24
2016,4,25,0.9106,5.0203,0.1706,2016-04-25
2016,4,26,1.5878,5.2733,0.6026,2016-04-26
2016,4,27,4.698,5.5438,5.382,2016-04-27
2016,4,28,4.7129,5.4451,5.171,2016-04-28
2016,4,29,5.2622,5.3818,7.4546,2016-04-29
2016,4,30,5.249,5.3383,7.6502,2016-04-30
2016,5,1,5.2291,5.4262,7.3968,2016-05-01
2016,5,2,3.2378,5.0491,2.8315,2016-05-02
2016,5,3,4.7952,4.9968,6.1627,2016-05-03
2016,5,4,4.9822,5.0496,7.541,2016-05-04
2016,5,5,2.3616,4.6346,1.5542,2016-05-05
2016,5,6,0.8818,4.0246,0.2258,2016-05-06
2016,5,7,1.4722,3.9406,0.4366,2016-05-07
2016,5,8,1.6644,4.2739,0.8081,2016-05-08
2016,5,9,0.6182,4.2401,0.1646,2016-05-09
2016,5,10,2.7038,4.4842,2.2608,2016-05-10
2016,5,11,1.7302,4.2403,0.7207,2016-05-11
2016,5,12,1.9846,4.4009,1.585,2016-05-12
2016,5,13,3.3662,4.5022,3.415,2016-05-13
2016,5,14,2.695,3.9785,1.6478,2016-05-14
2016,5,15,2.6746,4.2631,2.771,2016-05-15
2016,5,16,2.6554,4.4405,1.9634,2016-05-16
2016,5,17,3.0014,4.5101,2.8572,2016-05-17
2016,5,18,4.7129,4.7148,7.8542,2016-05-18
2016,5,19,4.5413,4.6466,7.1791,2016-05-19
2016,5,20,0.9962,3.997,0.3317,2016-05-20
2016,5,21,0.8369,4.2235,0.3941,2016-05-21
2016,5,22,3.1183,4.3891,3.7267,2016-05-22
2016,5,23,4.6135,4.6682,7.4988,2016-05-23
2016,5,24,4.11,4.5427,4.6373,2016-05-24
2016,5,25,2.3602,3.9038,0.7459,2016-05-25
2016,5,26,0.7226,3.6804,0.042,2016-05-26
2016,5,27,1.3918,3.8628,0.3264,2016-05-27
2016,5,28,0.5285,3.6437,0.0631,2016-05-28
2016,5,29,2.4403,3.6979,1.0661,2016-05-29
2016,5,30,2.5284,3.7843,1.4839,2016-05-30
2016,5,31,3.6048,4.0514,4.2463,2016-05-31
2016,6,1,2.6791,4.05,2.7914,2016-06-01
2016,6,2,3.7322,4.2914,4.5686,2016-06-02
2016,6,3,3.5786,4.175,3.8539,2016-06-03
2016,6,4,3.7586,4.0495,4.6711,2016-06-04
2016,6,5,4.0322,4.175,6.0691,2016-06-05
2016,6,6,3.0828,4.0615,1.5895,2016-06-06
2016,6,7,4.147,4.3426,6.0058,2016-06-07
2016,6,8,4.3596,4.3706,7.7861,2016-06-08
2016,6,9,3.7603,4.3939,6.1279,2016-06-09
2016,6,10,3.5827,4.2053,3.7718,2016-06-10
2016,6,11,4.3517,4.3646,7.7736,2016-06-11
2016,6,12,4.3855,4.3939,7.9459,2016-06-12
2016,6,13,3.3242,4.1662,3.2311,2016-06-13
2016,6,14,3.3878,3.9072,4.3579,2016-06-14
2016,6,15,1.8053,3.4272,0.4718,2016-06-15
2016,6,16,0.7586,3.2964,0.1634,2016-06-16
2016,6,17,3.2011,3.8578,3.4176,2016-06-17
2016,6,18,3.1306,3.9218,3.3574,2016-06-18
2016,6,19,4.1578,4.164,7.2034,2016-06-19
2016,6,20,1.8922,3.7807,1.181,2016-06-20
2016,6,21,4.0709,4.1225,6.5993,2016-06-21
2016,6,22,4.152,4.1786,6.9864,2016-06-22
2016,6,23,4.1028,4.1438,6.4992,2016-06-23
2016,6,24,3.085,3.7562,3.0828,2016-06-24
2016,6,25,2.7967,3.5602,1.687,2016-06-25
2016,6,26,1.1686,3.6871,0.2429,2016-06-26
2016,6,27,0.8714,3.529,0.228,2016-06-27
2016,6,28,1.7136,3.54,0.3538,2016-06-28
2016,6,29,2.8301,3.7505,1.4182,2016-06-29
2016,6,30,3.7954,3.9396,5.8054,2016-06-30
2016,7,1,3.9408,3.9689,6.343,2016-07-01
2016,7,2,3.979,4.0018,6.3638,2016-07-02
2016,7,3,3.8407,3.954,5.6851,2016-07-03
2016,7,4,2.185,3.653,0.0912,2016-07-04
2016,7,5,0.8542,3.6634,0.2566,2016-07-05
2016,7,6,3.8501,4.3342,5.7461,2016-07-06
2016,7,7,3.9514,4.386,5.6486,2016-07-07
2016,7,8,2.28,3.973,0.1786,2016-07-08
2016,7,9,3.2407,3.7514,4.0354,2016-07-09
2016,7,10,3.523,3.9187,4.7604,2016-07-10
2016,7,11,3.5002,3.8844,4.3022,2016-07-11
2016,7,12,2.388,3.8957,1.2511,2016-07-12
2016,7,13,2.0822,3.6859,1.6402,2016-07-13
2016,7,14,2.8963,3.7932,3.3278,2016-07-14
2016,7,15,1.3831,3.6029,0.4985,2016-07-15
2016,7,16,4.4618,4.5802,7.0289,2016-07-16
2016,7,17,4.3738,4.5881,6.9946,2016-07-17
2016,7,18,2.3621,4.5031,1.5646,2016-07-18
2016,7,19,4.4244,4.5758,6.7651,2016-07-19
2016,7,20,4.1148,4.4861,6.228,2016-07-20
2016,7,21,4.6548,4.6958,7.9289,2016-07-21
2016,7,22,4.4381,4.5811,6.5467,2016-07-22
2016,7,23,3.761,4.2646,5.1866,2016-07-23
2016,7,24,3.7862,4.2679,3.5405,2016-07-24
2016,7,25,3.7944,4.2338,4.4592,2016-07-25
2016,7,26,2.9784,4.2175,2.8903,2016-07-26
2016,7,27,4.1844,4.8204,6.252,2016-07-27
2016,7,28,2.8272,4.5454,0.6667,2016-07-28
2016,7,29,2.7994,4.3783,0.9497,2016-07-29
2016,7,30,4.0051,4.3121,4.8014,2016-07-30
2016,7,31,3.9204,4.4328,3.6516,2016-07-31
2016,8,1,3.757,3.9958,3.3341,2016-08-01
2016,8,2,2.6662,3.8945,1.5298,2016-08-02
2016,8,3,2.3086,4.0128,0.4042,2016-08-03
2016,8,4,3.9634,4.4762,4.0922,2016-08-04
2016,8,5,4.3375,4.4489,5.2658,2016-08-05
2016,8,6,3.1903,3.7404,1.739,2016-08-06
2016,8,7,1.3394,4.1419,0.0701,2016-08-07
2016,8,8,4.0723,4.8014,4.5497,2016-08-08
2016,8,9,5.207,5.2186,8.1972,2016-08-09
2016,8,10,5.2668,5.3213,8.0921,2016-08-10
2016,8,11,5.4338,5.4852,8.8075,2016-08-11
2016,8,12,5.2992,5.3386,8.011,2016-08-12
